test,method,ppc,flip_coef_pic,threads,repeat,run,step,time,max_div,i,j
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2350,23.5,0.00208211,0,176
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2375,23.75,0.00281792,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2400,24.0,0.00231031,0,229
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2425,24.25,0.00161915,96,5
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2450,24.5,0.00227677,0,229
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2475,24.75,0.00210332,0,64
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,2500,25.0,0.00199274,27,7
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,25,0.25,0.000960293,68,214
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,50,0.5,0.00104255,46,207
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,75,0.75,0.00106025,54,213
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,100,1.0,0.00186891,55,226
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,125,1.25,0.00171471,40,204
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,150,1.5,0.000878873,48,211
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,175,1.75,0.000844372,39,183
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,200,2.0,0.00125837,54,181
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,225,2.25,0.00120353,47,167
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,250,2.5,0.00100558,49,163
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,275,2.75,0.000933492,42,134
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,300,3.0,0.00107528,58,143
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,325,3.25,0.00104508,34,135
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,350,3.5,0.000907257,60,110
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,375,3.75,0.00144745,46,70
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,400,4.0,0.00161825,43,61
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,425,4.25,0.368441,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,450,4.5,0.109484,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,475,4.75,0.15503,0,128
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,500,5.0,0.0581533,0,144
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,525,5.25,0.0289413,0,144
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,550,5.5,0.0132252,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,575,5.75,0.00899769,0,64
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,600,6.0,0.0115916,0,222
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,625,6.25,0.00715241,0,128
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,650,6.5,0.0207675,0,144
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,675,6.75,0.00913244,0,136
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,700,7.0,0.00783622,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,725,7.25,0.00736445,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,750,7.5,0.0086838,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,775,7.75,0.00935018,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,800,8.0,0.0113873,0,128
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,825,8.25,0.00798136,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,850,8.5,0.00873536,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,875,8.75,0.00920799,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,900,9.0,0.00635079,0,144
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,925,9.25,0.00529606,0,144
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,950,9.5,0.00483789,0,144
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,975,9.75,0.00291188,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1000,10.0,0.003483,0,144
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1025,10.25,0.00433266,78,7
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1050,10.5,0.00355102,0,136
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1075,10.75,0.0048729,0,200
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1100,11.0,0.0032413,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1125,11.25,0.00362191,0,64
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1150,11.5,0.00451624,0,136
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1175,11.75,0.00427723,94,7
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1200,12.0,0.00279188,0,64
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1225,12.25,0.00336304,0,136
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1250,12.5,0.00220445,0,136
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1275,12.75,0.00150934,0,243
falling-block-water,pic,1,,32,2,falling-block-water_pic_ppc1_t32_r2,1300,13.0,0.00212073,0,128
