run,method,ppc,flip_coef,sample,time,kinetic_energy,ke_norm
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,58,0.928,13.451045036315918,0.986740289284081
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,59,0.9440000000000001,13.449516296386719,0.9866281441477064
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,60,0.96,13.447948455810547,0.9865131306703516
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,61,0.976,13.446106910705566,0.986378038806135
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,62,0.992,13.444624900817871,0.9862693216870294
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,63,1.008,13.442998886108398,0.9861500406779723
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,64,1.024,13.44130802154541,0.98602600242046
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,65,1.04,13.440155982971191,0.9859414913008465
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,66,1.056,13.439080238342285,0.9858625769441213
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,67,1.072,13.437602043151855,0.9857541396631603
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,68,1.088,13.43593978881836,0.9856322001917311
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,69,1.104,13.434274673461914,0.9855100508416936
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,70,1.12,13.432445526123047,0.9853758684514463
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,71,1.1360000000000001,13.430912017822266,0.9852633735173912
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,72,1.1520000000000001,13.429901123046875,0.9851892164091212
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,73,1.168,13.428786277770996,0.9851074337114156
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,74,1.184,13.427452087402344,0.9850095603204063
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,75,1.2,13.42601203918457,0.9849039214208893
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,76,1.216,13.42444896697998,0.9847892577412151
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,77,1.232,13.422934532165527,0.984678161997882
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,78,1.248,13.42168140411377,0.9845862351674415
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,79,1.264,13.420459747314453,0.9844966170016924
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,80,1.28,13.41897201538086,0.9843874801253703
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,81,1.296,13.417317390441895,0.98426610033023
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,82,1.312,13.415677070617676,0.9841457699281313
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,83,1.328,13.414006233215332,0.9840232008208772
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,84,1.344,13.412233352661133,0.9838931460432601
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,85,1.36,13.410698890686035,0.9837805811496688
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,86,1.3760000000000001,13.409622192382812,0.9837015968334075
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,87,1.3920000000000001,13.408740043640137,0.9836368842625114
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,88,1.408,13.407781600952148,0.983566574928727
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,89,1.424,13.406464576721191,0.9834699608093674
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,90,1.44,13.40511417388916,0.9833708981062443
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,91,1.456,13.404052734375,0.9832930331425607
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,92,1.472,13.403160095214844,0.9832275510167674
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,93,1.488,13.402266502380371,0.9831619989314381
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,94,1.504,13.401102066040039,0.9830765783378552
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,95,1.52,13.399598121643066,0.9829662521494194
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,96,1.536,13.398177146911621,0.9828620124406244
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,97,1.552,13.396926879882812,0.9827702954887922
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,98,1.568,13.395736694335938,0.9826829859877345
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,99,1.584,13.394471168518066,0.9825901496833247
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,100,1.6,13.393255233764648,0.9825009512747922
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,101,1.616,13.392314910888672,0.9824319711721937
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,102,1.6320000000000001,13.391315460205078,0.9823586535783568
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,103,1.6480000000000001,13.38984489440918,0.9822507759736846
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,104,1.6640000000000001,13.388154029846191,0.9821267377161723
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,105,1.68,13.387039184570312,0.9820449550184669
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,106,1.696,13.38634967803955,0.9819943742738637
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,107,1.712,13.385186195373535,0.9819090236398169
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,108,1.728,13.383590698242188,0.9817919813359152
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,109,1.744,13.381901741027832,0.9816680829974751
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,110,1.76,13.380496978759766,0.981565032600794
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,111,1.776,13.379631042480469,0.9815015093420116
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,112,1.792,13.378562927246094,0.9814231546615753
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,113,1.808,13.37734317779541,0.9813336764148984
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,114,1.824,13.375588417053223,0.9812049508684672
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,115,1.84,13.374184608459473,0.9811019704313222
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,116,1.856,13.373210906982422,0.9810305417449602
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,117,1.872,13.372834205627441,0.9810029077281991
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,118,1.8880000000000001,13.372451782226562,0.9809748539542215
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,119,1.9040000000000001,13.370722770690918,0.980848017315265
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,120,1.92,13.368962287902832,0.9807188720116172
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,121,1.936,13.368063926696777,0.9806529701286073
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,122,1.952,13.367437362670898,0.9806070067133871
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,123,1.968,13.365998268127441,0.9805014377734063
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,124,1.984,13.364380836486816,0.980382786400174
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,125,2.0,13.363181114196777,0.9802947773037552
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,126,2.016,13.362117767333984,0.9802167724209995
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,127,2.032,13.360909461975098,0.9801281336887557
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,128,2.048,13.359420776367188,0.9800189268528976
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,129,2.064,13.357880592346191,0.9799059422020897
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,130,2.08,13.35666275024414,0.979816603874485
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,131,2.096,13.355714797973633,0.9797470640955978
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,132,2.112,13.355121612548828,0.9797035492641412
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,133,2.128,13.354694366455078,0.9796722073919666
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,134,2.144,13.35385799407959,0.9796108528788035
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,135,2.16,13.35282039642334,0.9795347369035223
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,136,2.176,13.351573944091797,0.9794432997898346
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,137,2.192,13.350278854370117,0.9793482947398054
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,138,2.208,13.34907054901123,0.9792596560075618
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,139,2.224,13.347858428955078,0.9791707374371738
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,140,2.24,13.346827507019043,0.9790951111786453
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,141,2.2560000000000002,13.345518112182617,0.9789990567355747
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,142,2.2720000000000002,13.343890190124512,0.9788796358074453
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,143,2.2880000000000003,13.342830657958984,0.9788019107628338
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,144,2.3040000000000003,13.342011451721191,0.9787418155213207
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,145,2.32,13.340968132019043,0.9786652797888229
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,146,2.336,13.339570045471191,0.9785627191088946
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,147,2.352,13.33796501159668,0.9784449772096317
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,148,2.368,13.336626052856445,0.9783467540209418
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,149,2.384,13.335224151611328,0.9782439135028691
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,150,2.4,13.33393383026123,0.9781492582505205
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,151,2.416,13.332674026489258,0.9780568417033272
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,152,2.432,13.331779479980469,0.9779912196584617
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,153,2.448,13.330927848815918,0.9779287457927209
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,154,2.464,13.329681396484375,0.9778373086790332
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,155,2.48,13.328052520751953,0.9777178177913677
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,156,2.496,13.326421737670898,0.97759818698463
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,157,2.512,13.325459480285645,0.9775275978127012
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,158,2.528,13.324901580810547,0.9774866714840803
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,159,2.544,13.324262619018555,0.9774397985948907
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,160,2.56,13.32305908203125,0.9773515096603276
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,161,2.576,13.321564674377441,0.9772418830672527
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,162,2.592,13.320391654968262,0.9771558328378449
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,163,2.608,13.31959342956543,0.9770972767061259
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,164,2.624,13.319028854370117,0.9770558606607525
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,165,2.64,13.318283081054688,0.9770011523035191
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,166,2.656,13.316702842712402,0.976885229352195
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,167,2.672,13.314995765686035,0.9767600017825689
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,168,2.688,13.313785552978516,0.9766712231312531
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,169,2.704,13.312968254089355,0.976611267808812
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,170,2.72,13.31202220916748,0.976541867948997
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,171,2.736,13.31098461151123,0.9764657519737159
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,172,2.7520000000000002,13.309833526611328,0.9763813108136385
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,173,2.7680000000000002,13.308768272399902,0.9763031660118104
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,174,2.7840000000000003,13.30803394317627,0.9762492971690104
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,175,2.8000000000000003,13.306886672973633,0.9761651358470774
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,176,2.816,13.305564880371094,0.9760681719300374
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,177,2.832,13.30443000793457,0.9759849200820737
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,178,2.848,13.303261756896973,0.9758992196503464
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,179,2.864,13.3018159866333,0.9757931609936129
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,180,2.88,13.300324440002441,0.9756837442791464
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,181,2.896,13.298946380615234,0.9755826527494762
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,182,2.912,13.29798412322998,0.9755120635775474
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,183,2.928,13.296916007995605,0.975433708897111
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,184,2.944,13.29603385925293,0.9753689963262149
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,185,2.96,13.294971466064453,0.9752910614029952
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,186,2.976,13.293643951416016,0.9751936777287384
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,187,2.992,13.292901039123535,0.9751391792501135
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,188,3.008,13.292680740356445,0.9751230185972736
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,189,3.024,13.292193412780762,0.9750872692743244
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,190,3.04,13.290839195251465,0.9749879267330569
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,191,3.056,13.28908634185791,0.9748593411056978
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,192,3.072,13.287690162658691,0.9747569203448417
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,193,3.088,13.286707878112793,0.9746848620226547
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,194,3.104,13.285746574401855,0.9746143428102619
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,195,3.12,13.284761428833008,0.9745420746094666
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,196,3.136,13.283477783203125,0.9744479090738708
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,197,3.152,13.282133102416992,0.9743492661279642
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,198,3.168,13.28072738647461,0.9742461457717471
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,199,3.184,13.279533386230469,0.974158556432545
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,200,3.2,13.278303146362305,0.9740683086309709
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,201,3.216,13.277182579040527,0.9739861061760489
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,202,3.232,13.276073455810547,0.97390474323556
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,203,3.248,13.275221824645996,0.9738422693698192
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,204,3.2640000000000002,13.274909019470215,0.9738193226419771
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,205,3.2800000000000002,13.274340629577637,0.9737776267584591
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,206,3.2960000000000003,13.273551940917969,0.9737197702221012
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,207,3.3120000000000003,13.272942543029785,0.9736750660785308
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,208,3.3280000000000003,13.272109985351562,0.9736139914035121
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,209,3.344,13.271302223205566,0.9735547356764321
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,210,3.36,13.27056884765625,0.9735009367931682
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,211,3.376,13.270028114318848,0.9734612697361973
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,212,3.392,13.269645690917969,0.9734332159622197
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,213,3.408,13.268511772155762,0.9733500340737921
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,214,3.424,13.266336441040039,0.973190456371939
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,215,3.44,13.26414680480957,0.9730298292770444
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,216,3.456,13.262429237365723,0.9729038321525213
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,217,3.472,13.261433601379395,0.9728307943968288
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,218,3.488,13.261296272277832,0.9728207202236299
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,219,3.504,13.2608642578125,0.9727890285537748
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,220,3.52,13.259974479675293,0.9727237563065898
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,221,3.536,13.259058952331543,0.97265659515193
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,222,3.552,13.258102416992188,0.9725864257372179
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,223,3.568,13.257237434387207,0.9725229724379716
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,224,3.584,13.256187438964844,0.9724459469887212
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,225,3.6,13.255152702331543,0.9723700408920485
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,226,3.616,13.254220962524414,0.9723016904252749
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,227,3.632,13.25290584564209,0.9722052162249877
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,228,3.648,13.252132415771484,0.9721484790412074
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,229,3.664,13.252154350280762,0.9721500881105377
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,230,3.68,13.251718521118164,0.9721181166025382
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,231,3.696,13.250553131103516,0.9720326260494193
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,232,3.712,13.249469757080078,0.9719531520164052
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,233,3.728,13.249215126037598,0.9719344728202655
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,234,3.744,13.248971939086914,0.971916633138559
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,235,3.7600000000000002,13.247920989990234,0.9718395377297725
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,236,3.7760000000000002,13.246252059936523,0.9717171085415907
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,237,3.7920000000000003,13.245256423950195,0.9716440707858981
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,238,3.8080000000000003,13.244277000427246,0.9715722223423194
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,239,3.8240000000000003,13.242862701416016,0.9714684723502773
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,240,3.84,13.241081237792969,0.9713377879368352
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,241,3.856,13.23959732055664,0.9712289308986575
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,242,3.872,13.238845825195312,0.9711738027842076
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,243,3.888,13.238800048828125,0.9711704447264746
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,244,3.904,13.238452911376953,0.9711449794553328
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,245,3.92,13.237646102905273,0.9710857936877889
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,246,3.936,13.236512184143066,0.9710026117993613
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,247,3.952,13.235626220703125,0.9709376193903209
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,248,3.968,13.23525619506836,0.9709104750903125
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,249,3.984,13.23454475402832,0.970858285276379
rankine_flip_ppc2_coefpic0.01_t4,flip,2,0.01,250,4.0,13.233905792236328,0.9708114123871894
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,0,0.0,13.63179874420166,1.0
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,1,0.016,13.57712459564209,0.9959892197951626
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,2,0.032,13.56456184387207,0.9950676428260659
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,3,0.048,13.552814483642578,0.9942058812603378
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,4,0.064,13.542267799377441,0.9934321987505647
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,5,0.08,13.53257942199707,0.992721479823285
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,6,0.096,13.523346900939941,0.992044201554263
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,7,0.112,13.514867782592773,0.9914221913187632
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,8,0.128,13.50695514678955,0.990841737047709
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,9,0.14400000000000002,13.499238014221191,0.9902756244815561
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,10,0.16,13.491617202758789,0.9897165778285497
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,11,0.176,13.483927726745605,0.9891524940889439
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,12,0.192,13.476492881774902,0.9886070895454778
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,13,0.20800000000000002,13.469524383544922,0.9880958952151665
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,14,0.224,13.462778091430664,0.9876010014567674
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,15,0.24,13.456117630004883,0.9871124040566177
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,16,0.256,13.44967269897461,0.9866396175116274
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,17,0.272,13.443309783935547,0.9861728474867422
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,18,0.28800000000000003,13.43702507019043,0.9857118141438174
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,19,0.304,13.430744171142578,0.985251060639037
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,20,0.32,13.424558639526367,0.9847973030878671
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,21,0.336,13.41851806640625,0.9843541793861849
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,22,0.352,13.412571907043457,0.9839179816785769
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,23,0.368,13.406746864318848,0.9834906688320543
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,24,0.384,13.400979042053223,0.9830675535576978
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,25,0.4,13.395280838012695,0.9826495453294769
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,26,0.41600000000000004,13.389789581298828,0.9822467183205905
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,27,0.432,13.384443283081055,0.981854525161192
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,28,0.448,13.379145622253418,0.9814658999381348
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,29,0.464,13.373824119567871,0.981075525726675
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,30,0.48,13.36854362487793,0.9806881597752676
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,31,0.496,13.363299369812012,0.9803034522862322
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,32,0.512,13.357975006103516,0.979912868196164
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,33,0.528,13.35279655456543,0.9795329879151198
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,34,0.544,13.3477144241333,0.9791601735472221
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,35,0.56,13.342679977416992,0.9787908571561295
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,36,0.5760000000000001,13.337847709655762,0.978436372186691
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,37,0.592,13.333086013793945,0.9780870642229241
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,38,0.608,13.328274726867676,0.9777341183632798
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,39,0.624,13.323265075683594,0.977366620920126
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,40,0.64,13.31826114654541,0.9769995432341888
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,41,0.656,13.313339233398438,0.9766384820683565
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,42,0.672,13.308432579040527,0.9762785402551019
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,43,0.6880000000000001,13.30347728729248,0.9759150305055059
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,44,0.704,13.298797607421875,0.975571739061844
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,45,0.72,13.29416275024414,0.975231735716379
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,46,0.736,13.289690017700195,0.9749036254920517
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,47,0.752,13.285249710083008,0.9745778938919518
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,48,0.768,13.28072738647461,0.9742461457717471
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,49,0.784,13.276240348815918,0.9739169861543782
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,50,0.8,13.271687507629395,0.973582999329018
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,51,0.8160000000000001,13.267148971557617,0.9732500618966996
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,52,0.8320000000000001,13.262469291687012,0.9729067704530376
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,53,0.848,13.257768630981445,0.9725619398995815
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,54,0.864,13.253152847290039,0.9722233357448385
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,55,0.88,13.248565673828125,0.9718868303761787
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,56,0.896,13.244128227233887,0.9715613086546873
rankine_flip_ppc2_coefpic0.05_t4,flip,2,0.05,57,0.912,13.239787101745605,0.9712428528463422
