run,method,ppc,flip_coef,sample,time,sigma_sq,sigma_sq_excess
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,38,0.608,0.7845418442220721,0.06425172050085204
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,39,0.624,0.7848859020540231,0.06459577833280306
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,40,0.64,0.7850003175110749,0.06471019378985488
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,41,0.656,0.7853920168271019,0.06510189310588188
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,42,0.672,0.7855298579597806,0.06523973423856055
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,43,0.6880000000000001,0.7855799065699057,0.0652897828486857
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,44,0.704,0.785836616108245,0.06554649238702492
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,45,0.72,0.7859767726006576,0.06568664887943754
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,46,0.736,0.7865266059146838,0.06623648219346379
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,47,0.752,0.7863364038616063,0.06604628014038627
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,48,0.768,0.7865506537500141,0.06626053002879406
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,49,0.784,0.7867164416294109,0.06642631790819087
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,50,0.8,0.7869805240929965,0.06669040037177643
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,51,0.8160000000000001,0.7870079297735694,0.06671780605234934
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,52,0.8320000000000001,0.7874808285909136,0.06719070486969358
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,53,0.848,0.7875555419631394,0.06726541824191934
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,54,0.864,0.7879734839399978,0.06768336021877774
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,55,0.88,0.7879452730042786,0.0676551492830586
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,56,0.896,0.7880800690403682,0.06778994531914817
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,57,0.912,0.7884658718385958,0.06817574811737581
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,58,0.928,0.7884425770579374,0.06815245333671738
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,59,0.9440000000000001,0.7887071890074804,0.06841706528626035
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,60,0.96,0.7889168475048963,0.06862672378367629
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,61,0.976,0.7890607888262181,0.06877066510499807
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,62,0.992,0.7894638265663534,0.06917370284513336
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,63,1.008,0.7896228486884067,0.06933272496718668
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,64,1.024,0.7896182438514187,0.06932812013019862
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,65,1.04,0.7900082255816305,0.0697181018604105
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,66,1.056,0.7900456570053667,0.06975553328414663
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,67,1.072,0.7905179038929385,0.07022778017171849
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,68,1.088,0.7906923195894638,0.07040219586824381
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,69,1.104,0.790854819341566,0.07056469562034595
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,70,1.12,0.7912079534966893,0.07091782977546923
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,71,1.1360000000000001,0.7914700907775262,0.07117996705630614
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,72,1.1520000000000001,0.791630433854723,0.07134031013350295
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,73,1.168,0.7920144278748487,0.07172430415362863
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,74,1.184,0.7921881300269452,0.07189800630572518
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,75,1.2,0.7922911649420034,0.07200104122078332
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,76,1.216,0.792631945610735,0.07234182188951499
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,77,1.232,0.7925468390094769,0.07225671528825683
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,78,1.248,0.7929545116828526,0.07266438796163255
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,79,1.264,0.7929890286804057,0.07269890495918563
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,80,1.28,0.7934832159657554,0.07319309224453541
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,81,1.296,0.7936466343408981,0.07335651061967807
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,82,1.312,0.7937782171443483,0.07348809342312823
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,83,1.328,0.7941434602466894,0.07385333652546933
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,84,1.344,0.7942528540934428,0.07396273037222278
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,85,1.36,0.7944491476366798,0.07415902391545981
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,86,1.3760000000000001,0.7946124755875118,0.07432235186629177
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,87,1.3920000000000001,0.7949380871905115,0.07464796346929148
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,88,1.408,0.7948985231887447,0.07460839946752462
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,89,1.424,0.7953154171518994,0.07502529343067932
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,90,1.44,0.7954103988884074,0.07512027516718733
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,91,1.456,0.7958018696620823,0.0755117459408623
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,92,1.472,0.7957103765733634,0.07542025285214338
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,93,1.488,0.7962582599702389,0.07596813624901888
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,94,1.504,0.7962055447224856,0.07591542100126558
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,95,1.52,0.7964365693816299,0.07614644566040984
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,96,1.536,0.7968993190036583,0.07660919528243826
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,97,1.552,0.7971279621641035,0.0768378384428835
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,98,1.568,0.7972321068549246,0.0769419831337046
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,99,1.584,0.7975465117913655,0.07725638807014545
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,100,1.6,0.7977097738245668,0.07741965010334673
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,101,1.616,0.7980357517455571,0.07774562802433704
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,102,1.6320000000000001,0.7981653587832721,0.07787523506205207
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,103,1.6480000000000001,0.7985384799378445,0.07824835621662452
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,104,1.6640000000000001,0.798581938441111,0.078291814719891
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,105,1.68,0.7991040312029959,0.07881390748177586
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,106,1.696,0.7993526798391637,0.07906255611794366
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,107,1.712,0.7998303010383083,0.07954017731708829
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,108,1.728,0.7996925539750847,0.07940243025386462
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,109,1.744,0.7999467408171337,0.07965661709591365
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,110,1.76,0.8002268603586502,0.07993673663743017
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,111,1.776,0.80050996942978,0.08021984570856
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,112,1.792,0.8007578172952858,0.0804676935740658
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,113,1.808,0.8010518359707849,0.08076171224956485
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,114,1.824,0.8013027454399453,0.08101262171872525
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,115,1.84,0.8015069556534243,0.0812168319322043
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,116,1.856,0.801857465457741,0.08156734173652092
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,117,1.872,0.8021176374771791,0.08182751375595909
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,118,1.8880000000000001,0.8024654534218496,0.08217532970062957
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,119,1.9040000000000001,0.8024432290573008,0.08215310533608078
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,120,1.92,0.8031332108198943,0.08284308709867427
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,121,1.936,0.8031362079431063,0.08284608422188622
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,122,1.952,0.8037508431600399,0.08346071943881983
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,123,1.968,0.803673578311737,0.08338345459051699
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,124,1.984,0.8040783081643901,0.08378818444317004
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,125,2.0,0.8043189925917988,0.08402886887057881
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,126,2.016,0.8046130520528254,0.08432292833160537
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,127,2.032,0.8046409371554698,0.08435081343424977
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,128,2.048,0.805142600615215,0.084852476893995
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,129,2.064,0.805173342703997,0.08488321898277695
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,130,2.08,0.8055165069203721,0.0852263831991521
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,131,2.096,0.8055987808086167,0.08530865708739666
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,132,2.112,0.8060978094483546,0.0858076857271346
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,133,2.128,0.8063333242294232,0.08604320050820313
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,134,2.144,0.8066537620226824,0.08636363830146232
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,135,2.16,0.8067968809327788,0.08650675721155876
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,136,2.176,0.8070791834580191,0.08678905973679907
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,137,2.192,0.8075414657066532,0.08725134198543316
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,138,2.208,0.8078604460122966,0.08757032229107653
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,139,2.224,0.8079749681517328,0.08768484443051272
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,140,2.24,0.8081775641732091,0.08788744045198904
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,141,2.2560000000000002,0.808396497834332,0.08810637411311195
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,142,2.2720000000000002,0.8085949890698011,0.08830486534858106
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,143,2.2880000000000003,0.8088883945846516,0.08859827086343153
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,144,2.3040000000000003,0.8091459543901424,0.08885583066892233
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,145,2.32,0.809598697589018,0.089308573867798
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,146,2.336,0.8096150209885997,0.08932489726737969
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,147,2.352,0.8100551112963161,0.0897649875750961
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,148,2.368,0.8102269230891204,0.08993679936790033
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,149,2.384,0.8104688478775671,0.09017872415634709
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,150,2.4,0.8107316800093302,0.09044155628811013
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,151,2.416,0.8108642580103372,0.0905741342891172
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,152,2.432,0.8112204750919338,0.09093035137071381
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,153,2.448,0.8112102780235547,0.09092015430233469
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,154,2.464,0.811506217743769,0.09121609402254893
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,155,2.48,0.8118248722024808,0.09153474848126075
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,156,2.496,0.8121670713382843,0.09187694761706422
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,157,2.512,0.8123388031235758,0.09204867940235573
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,158,2.528,0.8127282290873912,0.09243810536617114
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,159,2.544,0.8130499248009226,0.09275980107970261
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,160,2.56,0.8131577637425593,0.09286764002133929
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,161,2.576,0.8134446617967453,0.09315453807552532
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,162,2.592,0.8136550357936857,0.09336491207246567
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,163,2.608,0.8136808155989167,0.09339069187769666
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,164,2.624,0.8139261181887248,0.09363599446750481
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,165,2.64,0.8142109803513762,0.09392085663015615
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,166,2.656,0.8146120990810501,0.09432197535983011
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,167,2.672,0.8146389038950413,0.09434878017382131
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,168,2.688,0.8148904600155754,0.09460033629435538
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,169,2.704,0.8151987547969104,0.09490863107569036
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,170,2.72,0.8152347835845577,0.09494465986333767
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,171,2.736,0.8155275477191841,0.09523742399796409
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,172,2.7520000000000002,0.8156401097595505,0.09534998603833045
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,173,2.7680000000000002,0.8159442126086901,0.09565408888747007
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,174,2.7840000000000003,0.816171720824857,0.09588159710363697
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,175,2.8000000000000003,0.8165253078406826,0.09623518411946252
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,176,2.816,0.816530218267033,0.09624009454581295
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,177,2.832,0.8166698535879366,0.09637972986671661
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,178,2.848,0.8168626926489972,0.09657256892777721
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,179,2.864,0.817060896460065,0.09677077273884493
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,180,2.88,0.8174818641065877,0.09719174038536771
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,181,2.896,0.81759219361935,0.09730206989812995
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,182,2.912,0.8178195319822189,0.09752940826099887
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,183,2.928,0.8178492987115668,0.09755917499034672
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,184,2.944,0.8183311124745153,0.09804098875329526
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,185,2.96,0.8185952646033724,0.09830514088215236
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,186,2.976,0.818703510416717,0.09841338669549693
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,187,2.992,0.8189943539680281,0.09870423024680808
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,188,3.008,0.8190740829648493,0.09878395924362926
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,189,3.024,0.819410872807774,0.099120749086554
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,190,3.04,0.8196053788543689,0.09931525513314887
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,191,3.056,0.8197594746636325,0.0994693509424125
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,192,3.072,0.8199163328451904,0.09962620912397036
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,193,3.088,0.8200785901233077,0.09978846640208772
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,194,3.104,0.8203995113628944,0.10010938764167432
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,195,3.12,0.8204630470035984,0.10017292328237837
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,196,3.136,0.8207664003925232,0.10047627667130321
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,197,3.152,0.8209514735722351,0.10066134985101505
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,198,3.168,0.8209127611300813,0.10062263740886124
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,199,3.184,0.8211998882733047,0.10090976455208467
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,200,3.2,0.8214315708440865,0.10114144712286643
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,201,3.216,0.8216464987413467,0.10135637502012662
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,202,3.232,0.8217910552009312,0.10150093147971118
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,203,3.248,0.8219414073050194,0.10165128358379938
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,204,3.2640000000000002,0.822075746331222,0.10178562261000201
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,205,3.2800000000000002,0.8222477288049934,0.10195760508377338
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,206,3.2960000000000003,0.8226433647827582,0.1023532410615382
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,207,3.3120000000000003,0.8227351699646197,0.10244504624339967
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,208,3.3280000000000003,0.8228601624055434,0.10257003868432335
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,209,3.344,0.8229283186775135,0.10263819495629345
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,210,3.36,0.8231067694328562,0.10281664571163618
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,211,3.376,0.8232388645865358,0.1029487408653158
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,212,3.392,0.823482000837192,0.103191877115972
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,213,3.408,0.8237947670563385,0.10350464333511844
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,214,3.424,0.823904474495917,0.10361435077469694
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,215,3.44,0.8242176188085973,0.10392749508737731
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,216,3.456,0.8242727996608745,0.10398267593965449
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,217,3.472,0.8244404829123364,0.10415035919111637
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,218,3.488,0.8246648056643243,0.10437468194310429
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,219,3.504,0.8248814810328744,0.10459135731165436
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,220,3.52,0.825138287443904,0.10484816372268402
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,221,3.536,0.8252158061143107,0.10492568239309064
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,222,3.552,0.825313263152667,0.10502313943144692
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,223,3.568,0.825441297289787,0.10515117356856696
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,224,3.584,0.825852394115013,0.10556227039379296
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,225,3.6,0.8258705671565271,0.10558044343530704
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,226,3.616,0.8261896241206386,0.10589950039941853
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,227,3.632,0.8262587536288218,0.10596862990760181
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,228,3.648,0.8265063257632573,0.1062162020420373
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,229,3.664,0.8268176451713896,0.10652752145016953
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,230,3.68,0.8268121905242606,0.10652206680304055
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,231,3.696,0.8270037051609945,0.1067135814397745
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,232,3.712,0.8271818701636138,0.10689174644239374
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,233,3.728,0.8275058537987271,0.10721573007750707
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,234,3.744,0.8275127020801036,0.1072225783588836
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,235,3.7600000000000002,0.82771003548981,0.10741991176859
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,236,3.7760000000000002,0.8279834746671815,0.10769335094596144
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,237,3.7920000000000003,0.8280156211025324,0.10772549738131232
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,238,3.8080000000000003,0.8282998564244166,0.10800973270319658
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,239,3.8240000000000003,0.8286381312618546,0.10834800754063456
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,240,3.84,0.8286167836605695,0.10832665993934942
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,241,3.856,0.8289255469018779,0.10863542318065789
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,242,3.872,0.8289765291105046,0.10868640538928453
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,243,3.888,0.8291306313534053,0.10884050763218522
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,244,3.904,0.8295235334965582,0.10923340977533813
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,245,3.92,0.8296148498508157,0.10932472612959565
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,246,3.936,0.8297742968235065,0.10948417310228642
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,247,3.952,0.8299912902077046,0.10970116648648454
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,248,3.968,0.8300776335761973,0.10978750985497732
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,249,3.984,0.8303760866543244,0.11008596293310435
rankine_flip_ppc2_coefpic0.1_t4,flip,2,0.1,250,4.0,0.8306777926032974,0.1103876688820774
rankine_apic_ppc2_t4,apic,2,,0,0.0,0.72029012372122,0.0
rankine_apic_ppc2_t4,apic,2,,1,0.016,0.9840493786958302,0.26375925497461017
rankine_apic_ppc2_t4,apic,2,,2,0.032,1.0403198389731751,0.3200297152519551
rankine_apic_ppc2_t4,apic,2,,3,0.048,1.077053006543177,0.3567628828219569
rankine_apic_ppc2_t4,apic,2,,4,0.064,1.0916506534883943,0.37136052976717426
rankine_apic_ppc2_t4,apic,2,,5,0.08,1.1027702342107202,0.38248011048950015
rankine_apic_ppc2_t4,apic,2,,6,0.096,1.1110106527666699,0.39072052904544985
rankine_apic_ppc2_t4,apic,2,,7,0.112,1.1188470723152812,0.3985569485940612
rankine_apic_ppc2_t4,apic,2,,8,0.128,1.1250749676655563,0.4047848439443362
rankine_apic_ppc2_t4,apic,2,,9,0.14400000000000002,1.1299345078848628,0.4096443841636428
rankine_apic_ppc2_t4,apic,2,,10,0.16,1.134356744361345,0.4140666206401249
rankine_apic_ppc2_t4,apic,2,,11,0.176,1.1376533198524998,0.4173631961312798
rankine_apic_ppc2_t4,apic,2,,12,0.192,1.1407138626579796,0.42042373893675955
rankine_apic_ppc2_t4,apic,2,,13,0.20800000000000002,1.1436369642538435,0.4233468405326235
rankine_apic_ppc2_t4,apic,2,,14,0.224,1.1458454970075371,0.4255553732863171
rankine_apic_ppc2_t4,apic,2,,15,0.24,1.1479916482896144,0.4277015245683944
rankine_apic_ppc2_t4,apic,2,,16,0.256,1.1500645296472676,0.42977440592604754
rankine_apic_ppc2_t4,apic,2,,17,0.272,1.1523189804381198,0.4320288567168997
rankine_apic_ppc2_t4,apic,2,,18,0.28800000000000003,1.1545430008216346,0.4342528771004146
rankine_apic_ppc2_t4,apic,2,,19,0.304,1.156309840312329,0.43601971659110905
rankine_apic_ppc2_t4,apic,2,,20,0.32,1.1574954527599775,0.4372053290387574
rankine_apic_ppc2_t4,apic,2,,21,0.336,1.1585194393313436,0.43822931561012357
rankine_apic_ppc2_t4,apic,2,,22,0.352,1.1594917331621721,0.4392016094409521
rankine_apic_ppc2_t4,apic,2,,23,0.368,1.1605050032243363,0.4402148795031162
rankine_apic_ppc2_t4,apic,2,,24,0.384,1.1614493743261738,0.44115925060495376
rankine_apic_ppc2_t4,apic,2,,25,0.4,1.1622794953698643,0.44198937164864427
rankine_apic_ppc2_t4,apic,2,,26,0.41600000000000004,1.162814673923125,0.44252455020190506
rankine_apic_ppc2_t4,apic,2,,27,0.432,1.1631270612795144,0.44283693755829434
rankine_apic_ppc2_t4,apic,2,,28,0.448,1.1635705630359272,0.4432804393147072
rankine_apic_ppc2_t4,apic,2,,29,0.464,1.164231226648984,0.443941102927764
rankine_apic_ppc2_t4,apic,2,,30,0.48,1.1649557566350286,0.44466563291380856
rankine_apic_ppc2_t4,apic,2,,31,0.496,1.1657913091954293,0.44550118547420925
rankine_apic_ppc2_t4,apic,2,,32,0.512,1.1663209880746892,0.44603086435346917
rankine_apic_ppc2_t4,apic,2,,33,0.528,1.1666466304837877,0.44635650676256766
rankine_apic_ppc2_t4,apic,2,,34,0.544,1.166868951496023,0.44657882777480307
rankine_apic_ppc2_t4,apic,2,,35,0.56,1.1669534391194347,0.4466633153982147
rankine_apic_ppc2_t4,apic,2,,36,0.5760000000000001,1.167007691396211,0.44671756767499105
rankine_apic_ppc2_t4,apic,2,,37,0.592,1.167233191112844,0.4469430673916239
rankine_apic_ppc2_t4,apic,2,,38,0.608,1.1675999878343892,0.4473098641131692
rankine_apic_ppc2_t4,apic,2,,39,0.624,1.1680896809231691,0.4477995572019491
rankine_apic_ppc2_t4,apic,2,,40,0.64,1.1687426337591726,0.4484525100379526
rankine_apic_ppc2_t4,apic,2,,41,0.656,1.1693468326923926,0.44905670897117256
